timestamp_ms,adc_value,status,heart_rate_bpm,state,loop_number,log_timestamp
260192,2565,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260196,2523,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260200,2555,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260204,2628,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260208,2583,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260212,2601,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260216,2577,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260220,2613,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260224,2630,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260228,2586,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260232,2563,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260236,2549,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260240,2579,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260244,2577,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260248,2566,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260252,2511,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260256,2482,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260260,2548,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260264,2477,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260268,2497,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260272,2425,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260276,2481,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260280,2457,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260284,2431,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260288,2409,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260292,2359,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260296,2420,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260300,2366,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260304,2324,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260308,2363,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260312,2348,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260316,2298,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260320,2410,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260324,2323,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260328,2364,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260332,2287,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260336,2306,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260340,2270,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260344,2303,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260348,2317,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260352,2233,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260356,2243,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260360,2187,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260364,2224,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260368,2192,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260372,2242,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260376,2188,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260380,2133,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260384,2213,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260388,2119,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260392,2177,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260396,2163,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260400,2170,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260404,2108,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260408,2150,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260412,2155,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260416,2135,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260420,2130,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260424,2159,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260428,2095,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260432,2081,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260436,2145,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260440,2109,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260444,2176,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260448,2103,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260452,2072,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260456,2105,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260460,2048,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260464,2112,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260468,2051,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260472,2121,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260476,2128,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260480,2113,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260484,2162,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260488,2086,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260492,2082,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260496,2096,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260500,2181,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260504,2060,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260508,2083,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260512,2118,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260516,2112,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260520,2140,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260524,2067,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260528,2095,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260532,2124,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260536,2098,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260540,2040,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260544,2119,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260548,2079,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260552,2085,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260556,2176,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260560,2151,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260564,2185,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260568,2116,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260572,2137,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260576,2128,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260580,2184,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260584,2112,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260588,2134,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260592,2151,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260596,2119,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260600,2151,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260604,2211,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260608,2198,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260612,2119,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260616,2249,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260620,2214,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260624,2240,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260628,2228,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260632,2250,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260636,2256,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260640,2306,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260644,2285,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260648,2297,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260652,2265,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260656,2351,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260660,2343,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260664,2357,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260668,2414,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260672,2373,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260676,2402,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260680,2362,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260684,2428,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260688,2422,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260692,2380,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260696,2446,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260700,2457,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260704,2430,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260708,2435,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260712,2423,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260716,2483,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260720,2534,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260724,2473,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260728,2464,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260732,2479,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260736,2516,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260740,2518,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260744,2506,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260748,2523,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260752,2532,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260756,2568,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260760,2560,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260764,2580,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260768,2536,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260772,2569,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260776,2576,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260780,2621,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260784,2634,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260788,2626,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260792,2660,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260796,2701,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260800,2689,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260804,2783,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260808,2753,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260812,2780,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260816,2901,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260820,2945,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260824,2958,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260828,3064,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260832,3078,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260836,3160,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260840,3215,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260844,3354,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260848,3355,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260852,3464,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260856,3489,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260860,3506,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260864,3575,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260868,3659,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260872,3640,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260876,3736,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260880,3732,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260884,3772,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260888,3731,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260892,3715,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260896,3742,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260900,3786,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260904,3670,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260908,3618,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260912,3605,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260916,3548,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260920,3538,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260924,3400,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260928,3386,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260932,3320,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260936,3282,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260940,3236,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260944,3178,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260948,3058,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260952,2985,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260956,2919,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260960,2892,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260964,2868,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260968,2825,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260972,2785,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260976,2762,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260980,2696,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260984,2668,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260988,2619,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260992,2633,0,70,NORMAL,261,2026-03-10T15:14:02.679720
260996,2588,0,70,NORMAL,261,2026-03-10T15:14:02.679720
261000,3672,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261004,3708,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261008,3677,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261012,3666,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261016,3630,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261020,3561,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261024,3527,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261028,3523,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261032,3450,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261036,3369,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261040,3342,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261044,3261,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261048,3206,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261052,3106,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261056,3048,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261060,3022,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261064,2937,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261068,2881,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261072,2795,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261076,2743,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261080,2770,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261084,2693,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261088,2636,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261092,2572,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261096,2569,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261100,2606,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261104,2527,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261108,2556,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261112,2546,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261116,2524,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261120,2531,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261124,2530,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261128,2531,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261132,2500,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261136,2547,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261140,2568,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261144,2547,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261148,2494,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261152,2522,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261156,2516,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261160,2472,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261164,2587,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261168,2584,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261172,2553,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261176,2552,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261180,2546,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261184,2567,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261188,2629,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261192,2562,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261196,2606,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261200,2549,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261204,2680,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261208,2609,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261212,2545,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261216,2595,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261220,2634,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261224,2536,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261228,2571,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261232,2547,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261236,2531,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261240,2553,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261244,2582,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261248,2505,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261252,2513,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261256,2505,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261260,2459,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261264,2497,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261268,2500,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261272,2468,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261276,2429,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261280,2458,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261284,2443,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261288,2361,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261292,2422,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261296,2414,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261300,2408,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261304,2345,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261308,2383,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261312,2399,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261316,2315,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261320,2353,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261324,2344,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261328,2280,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261332,2259,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261336,2291,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261340,2276,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261344,2310,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261348,2275,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261352,2279,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261356,2244,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261360,2226,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261364,2219,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261368,2226,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261372,2196,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261376,2179,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261380,2196,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261384,2192,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261388,2210,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261392,2162,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261396,2080,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261400,2193,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261404,2185,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261408,2164,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261412,2151,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261416,2129,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261420,2091,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261424,2123,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261428,2106,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261432,2091,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261436,2073,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261440,2184,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261444,2146,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261448,2121,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261452,2076,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261456,2098,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261460,2120,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261464,2120,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261468,2097,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261472,2128,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261476,2085,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261480,2068,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261484,2123,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261488,2097,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261492,2085,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261496,2134,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261500,2149,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261504,2119,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261508,2116,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261512,2106,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261516,2104,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261520,2162,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261524,2134,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261528,2082,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261532,2129,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261536,2135,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261540,2133,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261544,2144,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261548,2104,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261552,2106,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261556,2131,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261560,2143,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261564,2134,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261568,2128,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261572,2154,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261576,2149,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261580,2158,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261584,2199,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261588,2179,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261592,2162,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261596,2180,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261600,2234,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261604,2258,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261608,2175,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261612,2195,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261616,2242,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261620,2282,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261624,2285,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261628,2296,0,70,NORMAL,262,2026-03-10T15:14:02.786654
261632,2247,0,70,NORMAL,262,2026-03-10T15:14:02.786654
